XREF ID,DISPATCH UNIT,DISPATCH CREATED DATE,INCIDENT NUMBER,1ST UNIT ON SCENE,ALARM DATE TIME,CALL COMPLETE,SHIFT,DISPATCH CREATED DATE_dt,ALARM DATE TIME_dt,CaseID
2025273923,LDR175,7/23/25 13:33,25-3393,nan,7/23/25 13:32,9/5/25 13:40,C,2025-07-23 13:33:00,2025-07-23 13:32:00,1740
2025273908,"E171, E172",7/23/25 13:33,25-3394,E-171,7/23/25 13:24,9/5/25 13:37,C,2025-07-23 13:33:00,2025-07-23 13:24:00,1741
2025274302,"E171, LDR175",7/23/25 17:14,25-3400,L-175,7/23/25 17:07,9/5/25 17:25,C,2025-07-23 17:14:00,2025-07-23 17:07:00,1742
2025274542,E172,7/23/25 20:08,25-3402,E-172,7/23/25 20:02,9/4/25 20:12,C,2025-07-23 20:08:00,2025-07-23 20:02:00,1743
2025274700,LDR175,7/23/25 23:08,25-3404,nan,7/23/25 23:05,9/4/25 23:15,C,2025-07-23 23:08:00,2025-07-23 23:05:00,1744
2025274740,BAT111,7/23/25 23:40,25-3405,nan,7/23/25 23:38,9/4/25 23:45,C,2025-07-23 23:40:00,2025-07-23 23:38:00,1745
2025274851,"BAT111, E171, LDR175",7/24/25 3:38,25-3406,L-175,7/24/25 3:34,9/5/25 4:39,C,2025-07-24 03:38:00,2025-07-24 03:34:00,1746
2025274892,LDR175,7/24/25 5:33,25-3407,L-175,7/24/25 5:27,9/5/25 5:50,C,2025-07-24 05:33:00,2025-07-24 05:27:00,1747
2025275145,LDR175,7/24/25 10:28,25-3409,L-175,7/24/25 10:23,9/5/25 10:38,A,2025-07-24 10:28:00,2025-07-24 10:23:00,1748
2025275227,E172,7/24/25 11:18,25-3411,nan,7/24/25 11:17,9/5/25 11:21,A,2025-07-24 11:18:00,2025-07-24 11:17:00,1749
2025275261,"BAT111, E171, E172, LDR175",7/24/25 11:38,25-3412,E-172,nan,nan,nan,2025-07-24 11:38:00,Unknown,1750
2025275266,"BAT111, E172, LDR175",7/24/25 11:38,25-3413,L-175,7/24/25 11:34,9/5/25 11:48,A,2025-07-24 11:38:00,2025-07-24 11:34:00,1751
2025275562,"E171, LDR175",7/24/25 15:08,25-3414,E-171,7/24/25 15:09,9/5/25 15:52,A,2025-07-24 15:08:00,2025-07-24 15:09:00,1752
2025275797,BAT111,7/24/25 17:33,25-3416,nan,7/24/25 17:29,9/5/25 17:37,A,2025-07-24 17:33:00,2025-07-24 17:29:00,1753
2025275887,"BAT111, E171, E172",7/24/25 18:58,25-3417,BC-111,7/24/25 18:56,9/5/25 19:40,A,2025-07-24 18:58:00,2025-07-24 18:56:00,1754
2025275898,LDR175,7/24/25 19:13,25-3418,nan,7/24/25 19:10,9/5/25 19:11,A,2025-07-24 19:13:00,2025-07-24 19:10:00,1755
2025275941,E171,7/24/25 20:13,25-3419,E-171,7/24/25 20:10,9/4/25 20:22,A,2025-07-24 20:13:00,2025-07-24 20:10:00,1756
2025276051,E171,7/24/25 22:08,25-3422,E-171,7/24/25 22:06,9/4/25 22:43,A,2025-07-24 22:08:00,2025-07-24 22:06:00,1757
2025276098,LDR175,7/24/25 23:08,25-3423,L-175,7/24/25 23:03,9/4/25 23:18,A,2025-07-24 23:08:00,2025-07-24 23:03:00,1758
2025276192,E172,7/25/25 2:48,25-3424,E-172,7/25/25 2:45,9/5/25 3:02,A,2025-07-25 02:48:00,2025-07-25 02:45:00,1759
2025276211,LDR175,7/25/25 3:13,25-3425,L-175,7/25/25 3:11,9/5/25 3:33,A,2025-07-25 03:13:00,2025-07-25 03:11:00,1760
2025276221,LDR175,7/25/25 3:43,25-3426,L-175,7/25/25 3:39,9/5/25 4:08,A,2025-07-25 03:43:00,2025-07-25 03:39:00,1761
2025276247,LDR175,7/25/25 6:13,25-3427,L-175,7/25/25 6:10,9/5/25 6:18,A,2025-07-25 06:13:00,2025-07-25 06:10:00,1762
2025276263,E172,7/25/25 6:38,25-3428,E-172,7/25/25 6:31,9/5/25 6:56,A,2025-07-25 06:38:00,2025-07-25 06:31:00,1763
2025276285,"E171, E172",7/25/25 7:08,25-3429,E-171,7/25/25 7:02,9/5/25 7:39,A,2025-07-25 07:08:00,2025-07-25 07:02:00,1764
2025276333,E172,7/25/25 8:04,25-3431,nan,7/25/25 7:59,9/5/25 8:02,A,2025-07-25 08:04:00,2025-07-25 07:59:00,1765
2025276576,LDR175,7/25/25 10:48,25-3433,L-175,7/25/25 10:45,9/5/25 10:53,A,2025-07-25 10:48:00,2025-07-25 10:45:00,1766
2025276632,LDR175,7/25/25 11:03,25-3434,L-175,7/25/25 11:02,9/5/25 11:28,A,2025-07-25 11:03:00,2025-07-25 11:02:00,1767
2025276613,"E171, LDR175",7/25/25 11:08,25-3435,L-175,7/25/25 11:06,9/5/25 11:14,A,2025-07-25 11:08:00,2025-07-25 11:06:00,1768
2025276658,"BAT111, E171, E172, LDR175",7/25/25 11:33,25-3436,BC-111,7/25/25 11:30,9/5/25 12:04,A,2025-07-25 11:33:00,2025-07-25 11:30:00,1769
2025276740,"BAT111, C102, LDR175",7/25/25 12:23,25-3438,L-175,7/25/25 12:21,9/5/25 12:33,A,2025-07-25 12:23:00,2025-07-25 12:21:00,1770
2025276753,LDR175,7/25/25 12:38,25-3439,L-175,7/25/25 12:34,9/5/25 12:47,A,2025-07-25 12:38:00,2025-07-25 12:34:00,1771
2025276817,LDR175,7/25/25 13:28,25-3440,L-175,7/25/25 13:25,9/5/25 13:37,A,2025-07-25 13:28:00,2025-07-25 13:25:00,1772
2025276907,LDR175,7/25/25 14:18,25-3441,L-175,7/25/25 14:17,9/5/25 14:25,A,2025-07-25 14:18:00,2025-07-25 14:17:00,1773
2025276946,E172,7/25/25 14:43,25-3442,E-172,7/25/25 14:37,9/5/25 15:18,A,2025-07-25 14:43:00,2025-07-25 14:37:00,1774
2025276959,"BAT111, E171, LDR175",7/25/25 14:48,25-3443,L-175,nan,nan,nan,2025-07-25 14:48:00,Unknown,1775
2025277070,"E171, E172",7/25/25 15:53,25-3444,E-171,7/25/25 15:49,9/5/25 15:55,A,2025-07-25 15:53:00,2025-07-25 15:49:00,1776
2025277098,LDR175,7/25/25 16:18,25-3445,L-175,7/25/25 16:11,9/5/25 16:25,A,2025-07-25 16:18:00,2025-07-25 16:11:00,1777
2025277211,E171,7/25/25 17:43,25-3448,E-171,7/25/25 17:39,9/5/25 17:48,A,2025-07-25 17:43:00,2025-07-25 17:39:00,1778
2025277338,E172,7/25/25 19:33,25-3450,E-172,7/25/25 19:26,9/5/25 19:41,A,2025-07-25 19:33:00,2025-07-25 19:26:00,1779
2025277768,E172,7/26/25 3:53,25-3452,E-172,7/26/25 3:52,9/5/25 4:17,A,2025-07-26 03:53:00,2025-07-26 03:52:00,1780
2025277778,BAT111,7/26/25 4:13,25-3453,nan,7/26/25 4:09,9/5/25 4:14,nan,2025-07-26 04:13:00,2025-07-26 04:09:00,1781
2025277798,LDR175,7/26/25 5:12,25-3454,L-175,7/26/25 5:08,9/5/25 5:21,A,2025-07-26 05:12:00,2025-07-26 05:08:00,1782
2025277978,E172,7/26/25 10:23,25-3455,E-172,7/26/25 10:18,9/5/25 11:06,B,2025-07-26 10:23:00,2025-07-26 10:18:00,1783
2025278019,"E171, LDR175",7/26/25 10:53,25-3456,L-175,7/26/25 10:51,9/5/25 11:09,B,2025-07-26 10:53:00,2025-07-26 10:51:00,1784
2025278051,"E172, LDR175",7/26/25 11:33,25-3457,E-172,7/26/25 11:29,9/5/25 12:10,B,2025-07-26 11:33:00,2025-07-26 11:29:00,1785
2025278061,LDR175,7/26/25 11:38,25-3458,L-175,7/26/25 11:35,9/5/25 12:14,B,2025-07-26 11:38:00,2025-07-26 11:35:00,1786
2025278152,LDR175,7/26/25 12:48,25-3459,nan,7/26/25 12:43,9/5/25 12:49,B,2025-07-26 12:48:00,2025-07-26 12:43:00,1787
2025278205,"E171, LDR175",7/26/25 13:33,25-3460,L-175,7/26/25 13:28,9/5/25 14:15,B,2025-07-26 13:33:00,2025-07-26 13:28:00,1788
2025278330,E172,7/26/25 15:17,25-3461,E-172,7/26/25 15:14,9/5/25 15:25,B,2025-07-26 15:17:00,2025-07-26 15:14:00,1789
2025278420,LDR175,7/26/25 16:23,25-3462,nan,7/26/25 16:17,9/5/25 16:25,B,2025-07-26 16:23:00,2025-07-26 16:17:00,1790
2025278600,LDR175,7/26/25 18:57,25-3464,L-175,7/26/25 18:54,9/5/25 18:54,B,2025-07-26 18:57:00,2025-07-26 18:54:00,1791
2025278645,BAT111,7/26/25 19:28,25-3467,BC-111,nan,nan,nan,2025-07-26 19:28:00,Unknown,1792
2025278694,E171,7/26/25 20:04,25-3468,E-171,7/26/25 19:58,9/4/25 20:27,B,2025-07-26 20:04:00,2025-07-26 19:58:00,1793
2025278797,LDR175,7/26/25 21:43,25-3470,L-175,7/26/25 21:38,9/4/25 21:51,B,2025-07-26 21:43:00,2025-07-26 21:38:00,1794
2025279090,"E171, LDR175",7/27/25 5:08,25-3471,L-175,7/27/25 5:03,9/5/25 5:18,B,2025-07-27 05:08:00,2025-07-27 05:03:00,1795
2025279345,LDR175,7/27/25 12:18,25-3473,L-175,7/27/25 12:13,9/5/25 12:30,B,2025-07-27 12:18:00,2025-07-27 12:13:00,1796
2025279548,"BAT111, E172",7/27/25 15:28,25-3474,E-172,7/27/25 15:20,9/5/25 16:00,B,2025-07-27 15:28:00,2025-07-27 15:20:00,1797
2025279614,LDR175,7/27/25 16:38,25-3475,L-175,7/27/25 16:36,9/5/25 17:19,B,2025-07-27 16:38:00,2025-07-27 16:36:00,1798
2025279712,LDR175,7/27/25 18:23,25-3476,L-175,7/27/25 18:21,9/5/25 19:00,B,2025-07-27 18:23:00,2025-07-27 18:21:00,1799
2025279983,E172,7/27/25 23:19,25-3479,nan,7/27/25 23:16,9/4/25 23:17,B,2025-07-27 23:19:00,2025-07-27 23:16:00,1800
2025280071,"E171, E172",7/28/25 2:23,25-3480,nan,7/28/25 2:22,9/5/25 2:24,B,2025-07-28 02:23:00,2025-07-28 02:22:00,1801
2025280095,E172,7/28/25 3:28,25-3482,E-172,7/28/25 3:21,9/5/25 3:44,B,2025-07-28 03:28:00,2025-07-28 03:21:00,1802
2025280157,LDR175,7/28/25 6:43,25-3483,L-175,7/28/25 6:42,9/5/25 6:48,B,2025-07-28 06:43:00,2025-07-28 06:42:00,1803
2025280165,LDR175,7/28/25 6:58,25-3484,L-175,7/28/25 6:53,9/5/25 7:12,B,2025-07-28 06:58:00,2025-07-28 06:53:00,1804
2025280171,E171,7/28/25 7:03,25-3485,E-171,nan,nan,nan,2025-07-28 07:03:00,Unknown,1805
2025280324,LDR175,7/28/25 9:18,25-3486,L-175,7/28/25 9:11,9/5/25 9:24,C,2025-07-28 09:18:00,2025-07-28 09:11:00,1806
2025280578,E172,7/28/25 11:38,25-3488,nan,7/28/25 11:37,9/5/25 11:44,C,2025-07-28 11:38:00,2025-07-28 11:37:00,1807
2025280691,"E171, E172",7/28/25 13:08,25-3489,E-171,7/28/25 13:04,9/5/25 13:11,C,2025-07-28 13:08:00,2025-07-28 13:04:00,1808
2025280820,E172,7/28/25 14:33,25-3490,E-172,7/28/25 14:26,9/5/25 15:19,C,2025-07-28 14:33:00,2025-07-28 14:26:00,1809
2025280846,E171,7/28/25 14:40,25-3491,E-171,7/28/25 14:37,9/5/25 14:58,C,2025-07-28 14:40:00,2025-07-28 14:37:00,1810
2025280996,"E171, LDR175",7/28/25 16:17,25-3494,nan,7/28/25 16:14,9/5/25 16:26,C,2025-07-28 16:17:00,2025-07-28 16:14:00,1811
2025281001,E172,7/28/25 16:18,25-3495,nan,7/28/25 16:17,9/5/25 16:18,C,2025-07-28 16:18:00,2025-07-28 16:17:00,1812
2025281003,E172,7/28/25 16:23,25-3496,E-172,7/28/25 16:17,9/5/25 16:42,C,2025-07-28 16:23:00,2025-07-28 16:17:00,1813
2025281087,"BAT111, E172",7/28/25 17:33,25-3497,nan,7/28/25 17:28,9/5/25 17:33,C,2025-07-28 17:33:00,2025-07-28 17:28:00,1814
2025281195,E172,7/28/25 19:08,25-3503,E-172,7/28/25 19:02,9/5/25 19:24,C,2025-07-28 19:08:00,2025-07-28 19:02:00,1815
2025281224,"E171, LDR175",7/28/25 19:43,25-3505,L-175,7/28/25 19:36,9/5/25 19:49,C,2025-07-28 19:43:00,2025-07-28 19:36:00,1816
2025281369,BAT111,7/28/25 23:23,25-3507,nan,7/28/25 23:19,9/4/25 23:30,C,2025-07-28 23:23:00,2025-07-28 23:19:00,1817
2025281376,"E171, LDR175",7/28/25 23:43,25-3508,L-175,7/28/25 23:33,9/4/25 23:46,C,2025-07-28 23:43:00,2025-07-28 23:33:00,1818
2025281393,"E171, LDR175",7/29/25 0:13,25-3509,L-175,7/29/25 0:10,9/5/25 0:55,C,2025-07-29 00:13:00,2025-07-29 00:10:00,1819
2025281525,"BAT111, LDR175",7/29/25 7:13,25-3511,nan,7/29/25 7:09,9/5/25 7:14,C,2025-07-29 07:13:00,2025-07-29 07:09:00,1820
2025281542,"BAT111, E171, LDR175",7/29/25 7:43,25-3512,E-171,7/29/25 7:39,9/5/25 7:57,C,2025-07-29 07:43:00,2025-07-29 07:39:00,1821
2025281616,E172,7/29/25 8:38,25-3513,nan,7/29/25 8:36,9/5/25 8:40,C,2025-07-29 08:38:00,2025-07-29 08:36:00,1822
2025281608,LDR175,7/29/25 8:38,25-3514,L-175,7/29/25 8:32,9/5/25 8:49,C,2025-07-29 08:38:00,2025-07-29 08:32:00,1823
2025282006,"E171, LDR175",7/29/25 12:53,25-3517,L-175,7/29/25 12:51,9/5/25 13:24,C,2025-07-29 12:53:00,2025-07-29 12:51:00,1824
2025282188,LDR175,7/29/25 14:38,25-3519,L-175,7/29/25 14:34,9/5/25 14:55,C,2025-07-29 14:38:00,2025-07-29 14:34:00,1825
2025282250,LDR175,7/29/25 15:24,25-3520,nan,7/29/25 15:22,9/5/25 15:34,C,2025-07-29 15:24:00,2025-07-29 15:22:00,1826
2025282379,LDR175,7/29/25 16:43,25-3521,L-175,7/29/25 16:34,9/5/25 17:05,C,2025-07-29 16:43:00,2025-07-29 16:34:00,1827
2025282373,E172,7/29/25 16:48,25-3522,E-172,7/29/25 16:31,9/5/25 16:44,C,2025-07-29 16:48:00,2025-07-29 16:31:00,1828
2025282427,LDR175,7/29/25 17:13,25-3523,L-175,7/29/25 17:06,9/5/25 17:24,C,2025-07-29 17:13:00,2025-07-29 17:06:00,1829
2025282494,LDR175,7/29/25 17:53,25-3524,L-175,7/29/25 17:48,9/5/25 18:06,C,2025-07-29 17:53:00,2025-07-29 17:48:00,1830
2025282954,E171,7/30/25 5:12,25-3525,E-171,7/30/25 3:49,9/5/25 4:03,C,2025-07-30 05:12:00,2025-07-30 03:49:00,1831
2025283062,BAT111,7/30/25 7:53,25-3526,nan,7/30/25 7:52,9/5/25 7:52,C,2025-07-30 07:53:00,2025-07-30 07:52:00,1832
2025283674,BAT111,7/30/25 14:33,25-3528,nan,7/30/25 14:29,9/5/25 14:36,A,2025-07-30 14:33:00,2025-07-30 14:29:00,1833
2025283700,"BAT111, E171, LDR175",7/30/25 14:48,25-3529,E-171,7/30/25 14:45,9/5/25 15:02,A,2025-07-30 14:48:00,2025-07-30 14:45:00,1834
2025283936,E171,7/30/25 18:03,25-3530,E-171,7/30/25 17:59,9/5/25 18:29,A,2025-07-30 18:03:00,2025-07-30 17:59:00,1835
2025284048,"BAT111, E172",7/30/25 19:32,25-3531,nan,7/30/25 19:31,9/5/25 19:43,A,2025-07-30 19:32:00,2025-07-30 19:31:00,1836
2025284374,LDR175,7/31/25 1:17,25-3532,L-175,7/31/25 1:14,9/5/25 1:34,A,2025-07-31 01:17:00,2025-07-31 01:14:00,1837
2025284389,E171,7/31/25 1:27,25-3533,nan,7/31/25 1:28,9/5/25 1:38,A,2025-07-31 01:27:00,2025-07-31 01:28:00,1838
2025284563,E171,7/31/25 7:22,25-3534,nan,7/31/25 7:20,9/5/25 7:22,A,2025-07-31 07:22:00,2025-07-31 07:20:00,1839
2025284620,LDR175,7/31/25 8:12,25-3535,L-175,7/31/25 8:10,9/5/25 8:27,A,2025-07-31 08:12:00,2025-07-31 08:10:00,1840
2025284822,E172,7/31/25 10:27,25-3537,E-172,7/31/25 10:24,9/5/25 10:49,A,2025-07-31 10:27:00,2025-07-31 10:24:00,1841
2025285210,E171,7/31/25 14:17,25-3539,nan,7/31/25 14:13,9/5/25 14:20,A,2025-07-31 14:17:00,2025-07-31 14:13:00,1842
2025285252,LDR175,7/31/25 14:42,25-3540,L-175,7/31/25 14:38,9/5/25 15:01,A,2025-07-31 14:42:00,2025-07-31 14:38:00,1843
2025285268,E172,7/31/25 14:53,25-3541,nan,7/31/25 14:48,9/5/25 14:52,A,2025-07-31 14:53:00,2025-07-31 14:48:00,1844
2025285327,LDR175,7/31/25 15:27,25-3542,L-175,7/31/25 15:23,9/5/25 15:42,A,2025-07-31 15:27:00,2025-07-31 15:23:00,1845
2025285382,LDR175,7/31/25 15:47,25-3543,L-175,7/31/25 15:47,9/5/25 16:06,A,2025-07-31 15:47:00,2025-07-31 15:47:00,1846
2025285483,"BAT111, LDR175",7/31/25 16:52,25-3544,L-175,7/31/25 16:51,9/5/25 17:06,A,2025-07-31 16:52:00,2025-07-31 16:51:00,1847
2025285651,LDR175,7/31/25 19:17,25-3546,L-175,7/31/25 19:10,9/5/25 19:28,A,2025-07-31 19:17:00,2025-07-31 19:10:00,1848
2025285680,E171,7/31/25 19:43,25-3547,E-171,nan,nan,nan,2025-07-31 19:43:00,Unknown,1849
2025286054,"E171, LDR175",8/1/25 6:57,25-3550,L-175,8/1/25 6:51,9/5/25 7:11,A,2025-08-01 06:57:00,2025-08-01 06:51:00,1850
2025286271,"BAT111, E171",8/1/25 10:07,25-3551,E-171,nan,nan,nan,2025-08-01 10:07:00,Unknown,1851
2025286716,LDR175,8/1/25 14:58,25-3553,L-175,8/1/25 14:55,9/5/25 15:04,B,2025-08-01 14:58:00,2025-08-01 14:55:00,1852
2025286970,BAT111,8/1/25 17:42,25-3554,BC-111,nan,nan,nan,2025-08-01 17:42:00,Unknown,1853
2025287141,LDR175,8/1/25 19:33,25-3556,L-175,8/1/25 19:29,9/5/25 19:48,nan,2025-08-01 19:33:00,2025-08-01 19:29:00,1854
2025287226,E171,8/1/25 20:38,25-3558,E-171,nan,nan,nan,2025-08-01 20:38:00,Unknown,1855
2025287289,LDR175,8/1/25 21:07,25-3560,L-175,8/1/25 21:05,9/4/25 21:07,B,2025-08-01 21:07:00,2025-08-01 21:05:00,1856
2025287281,E171,8/1/25 21:08,25-3561,E-171,nan,nan,nan,2025-08-01 21:08:00,Unknown,1857
2025287304,E172,8/1/25 21:23,25-3562,E-172,8/1/25 21:13,9/4/25 21:26,B,2025-08-01 21:23:00,2025-08-01 21:13:00,1858
2025287370,E172,8/1/25 22:17,25-3563,E-172,8/1/25 22:12,9/4/25 22:28,B,2025-08-01 22:17:00,2025-08-01 22:12:00,1859
2025287645,E172,8/2/25 4:37,25-3565,E-172,8/2/25 4:32,9/5/25 4:53,B,2025-08-02 04:37:00,2025-08-02 04:32:00,1860
2025287675,E172,8/2/25 6:47,25-3566,E-172,8/2/25 6:42,9/5/25 6:56,B,2025-08-02 06:47:00,2025-08-02 06:42:00,1861
2025287709,E172,8/2/25 8:02,25-3567,E-172,8/2/25 8:00,9/5/25 8:18,B,2025-08-02 08:02:00,2025-08-02 08:00:00,1862
2025287802,E171,8/2/25 10:23,25-3569,nan,8/2/25 10:20,9/5/25 10:29,B,2025-08-02 10:23:00,2025-08-02 10:20:00,1863
2025287795,E172,8/2/25 10:28,25-3570,E-172,8/2/25 10:16,9/5/25 10:33,B,2025-08-02 10:28:00,2025-08-02 10:16:00,1864
2025287983,"E171, LDR175",8/2/25 13:37,25-3571,L-175,8/2/25 13:36,9/5/25 14:18,B,2025-08-02 13:37:00,2025-08-02 13:36:00,1865
2025288056,"E171, E172",8/2/25 14:57,25-3572,E-172,8/2/25 14:52,9/5/25 15:23,B,2025-08-02 14:57:00,2025-08-02 14:52:00,1866
2025288342,LDR175,8/2/25 19:17,25-3575,L-175,8/2/25 19:13,9/5/25 19:22,B,2025-08-02 19:17:00,2025-08-02 19:13:00,1867
2025288355,E171,8/2/25 19:23,25-3576,E-171,8/2/25 19:22,9/5/25 19:46,B,2025-08-02 19:23:00,2025-08-02 19:22:00,1868
2025288467,E172,8/2/25 21:03,25-3577,nan,8/2/25 20:58,9/4/25 20:59,B,2025-08-02 21:03:00,2025-08-02 20:58:00,1869
2025288530,LDR175,8/2/25 22:08,25-3578,nan,8/2/25 22:05,9/4/25 22:07,B,2025-08-02 22:08:00,2025-08-02 22:05:00,1870
2025288733,"BAT111, E171, LDR175",8/3/25 1:47,25-3580,L-175,8/3/25 1:42,9/5/25 4:30,B,2025-08-03 01:47:00,2025-08-03 01:42:00,1871
2025288838,"E171, LDR175",8/3/25 6:12,25-3583,L-175,8/3/25 6:09,9/5/25 6:24,B,2025-08-03 06:12:00,2025-08-03 06:09:00,1872
2025288843,E172,8/3/25 6:32,25-3584,E-172,8/3/25 6:26,9/5/25 6:53,B,2025-08-03 06:32:00,2025-08-03 06:26:00,1873
2025288872,E172,8/3/25 8:03,25-3585,nan,8/3/25 7:58,9/5/25 7:59,C,2025-08-03 08:03:00,2025-08-03 07:58:00,1874
2025288893,"BAT111, E172, LDR175",8/3/25 8:33,25-3586,nan,8/3/25 8:30,9/5/25 8:37,C,2025-08-03 08:33:00,2025-08-03 08:30:00,1875
2025288903,E172,8/3/25 9:02,25-3587,nan,8/3/25 8:58,9/5/25 9:03,C,2025-08-03 09:02:00,2025-08-03 08:58:00,1876
2025288908,"E171, LDR175",8/3/25 9:07,25-3588,L-175,8/3/25 9:03,9/5/25 9:18,C,2025-08-03 09:07:00,2025-08-03 09:03:00,1877
2025288952,"BAT111, E171, LDR175",8/3/25 9:57,25-3589,L-175,8/3/25 9:49,9/5/25 10:02,C,2025-08-03 09:57:00,2025-08-03 09:49:00,1878
2025289095,LDR175,8/3/25 12:17,25-3591,L-175,8/3/25 12:13,9/5/25 12:35,C,2025-08-03 12:17:00,2025-08-03 12:13:00,1879
2025289144,"E171, LDR175",8/3/25 13:22,25-3592,L-175,8/3/25 13:16,9/5/25 13:34,C,2025-08-03 13:22:00,2025-08-03 13:16:00,1880
2025289164,LDR175,8/3/25 13:42,25-3593,L-175,8/3/25 13:40,9/5/25 13:55,C,2025-08-03 13:42:00,2025-08-03 13:40:00,1881
2025289343,LDR175,8/3/25 16:47,25-3594,L-175,8/3/25 16:46,9/5/25 16:58,C,2025-08-03 16:47:00,2025-08-03 16:46:00,1882
2025289367,"E171, LDR175",8/3/25 17:23,25-3595,L-175,8/3/25 17:21,9/5/25 17:45,C,2025-08-03 17:23:00,2025-08-03 17:21:00,1883
2025289481,"BAT111, E171, LDR175",8/3/25 19:27,25-3597,L-175,8/3/25 19:27,9/5/25 19:40,C,2025-08-03 19:27:00,2025-08-03 19:27:00,1884
2025289519,LDR175,8/3/25 20:02,25-3598,L-175,8/3/25 20:02,9/4/25 20:11,C,2025-08-03 20:02:00,2025-08-03 20:02:00,1885
2025289818,E171,8/4/25 5:17,25-3600,E-171,8/4/25 5:13,9/5/25 5:39,C,2025-08-04 05:17:00,2025-08-04 05:13:00,1886
2025290221,E171,8/4/25 11:57,25-3601,E-171,8/4/25 11:53,9/5/25 12:33,C,2025-08-04 11:57:00,2025-08-04 11:53:00,1887
2025290267,"E171, E172, LDR175",8/4/25 12:32,25-3602,L-175,8/4/25 12:30,9/5/25 12:46,C,2025-08-04 12:32:00,2025-08-04 12:30:00,1888
2025290322,"E171, E172",8/4/25 13:08,25-3603,E-171,8/4/25 13:04,9/5/25 13:36,C,2025-08-04 13:08:00,2025-08-04 13:04:00,1889
2025290428,"E171, LDR175",8/4/25 14:17,25-3604,E-171,8/4/25 14:12,9/5/25 14:34,C,2025-08-04 14:17:00,2025-08-04 14:12:00,1890
2025290901,LDR175,8/4/25 19:52,25-3606,L-175,8/4/25 19:48,9/4/25 20:04,C,2025-08-04 19:52:00,2025-08-04 19:48:00,1891
2025290963,"BAT111, LDR175",8/4/25 21:12,25-3607,L-175,8/4/25 21:08,9/4/25 21:39,C,2025-08-04 21:12:00,2025-08-04 21:08:00,1892
2025290992,"E171, E172",8/4/25 21:28,25-3608,nan,8/4/25 21:23,9/4/25 21:36,C,2025-08-04 21:28:00,2025-08-04 21:23:00,1893
2025291136,"BAT111, E172, LDR175",8/5/25 0:27,25-3610,nan,8/5/25 0:27,9/5/25 0:37,C,2025-08-05 00:27:00,2025-08-05 00:27:00,1894
2025291166,LDR175,8/5/25 1:17,25-3611,L-175,8/5/25 1:12,9/5/25 1:27,C,2025-08-05 01:17:00,2025-08-05 01:12:00,1895
2025291386,BAT111,8/5/25 9:17,25-3612,nan,8/5/25 9:16,9/5/25 9:19,A,2025-08-05 09:17:00,2025-08-05 09:16:00,1896
2025291472,BAT111,8/5/25 10:03,25-3614,nan,8/5/25 10:01,9/5/25 10:03,A,2025-08-05 10:03:00,2025-08-05 10:01:00,1897
2025291488,LDR175,8/5/25 10:18,25-3615,L-175,8/5/25 10:14,9/5/25 10:30,A,2025-08-05 10:18:00,2025-08-05 10:14:00,1898
2025291571,LDR175,8/5/25 11:07,25-3617,L-175,8/5/25 11:04,9/5/25 11:34,A,2025-08-05 11:07:00,2025-08-05 11:04:00,1899
2025291605,E172,8/5/25 11:38,25-3618,E-172,8/5/25 11:34,9/5/25 11:35,A,2025-08-05 11:38:00,2025-08-05 11:34:00,1900
2025291651,E171,8/5/25 12:17,25-3619,E-171,8/5/25 12:17,9/5/25 12:38,A,2025-08-05 12:17:00,2025-08-05 12:17:00,1901
2025291922,E171,8/5/25 15:17,25-3621,E-171,8/5/25 15:14,9/5/25 15:28,A,2025-08-05 15:17:00,2025-08-05 15:14:00,1902
2025291931,"BAT111, E171, E172",8/5/25 15:27,25-3622,BC-111,8/5/25 15:20,9/5/25 16:25,A,2025-08-05 15:27:00,2025-08-05 15:20:00,1903
2025292130,E171,8/5/25 18:03,25-3623,E-171,8/5/25 17:53,9/5/25 18:09,A,2025-08-05 18:03:00,2025-08-05 17:53:00,1904
2025292184,E172,8/5/25 18:47,25-3625,E-172,8/5/25 18:42,9/5/25 18:48,A,2025-08-05 18:47:00,2025-08-05 18:42:00,1905
2025292195,"BAT111, LDR175",8/5/25 19:02,25-3626,L-175,8/5/25 19:01,9/5/25 19:13,A,2025-08-05 19:02:00,2025-08-05 19:01:00,1906
2025292356,LDR175,8/5/25 23:22,25-3629,L-175,8/5/25 23:21,9/4/25 23:43,A,2025-08-05 23:22:00,2025-08-05 23:21:00,1907
2025292359,E171,8/5/25 23:32,25-3630,E-171,8/5/25 23:28,9/4/25 23:43,A,2025-08-05 23:32:00,2025-08-05 23:28:00,1908
2025292388,LDR175,8/6/25 0:42,25-3631,L-175,8/6/25 0:40,9/5/25 0:46,A,2025-08-06 00:42:00,2025-08-06 00:40:00,1909
2025292578,E172,8/6/25 8:02,25-3633,E-172,8/6/25 8:00,9/5/25 8:12,A,2025-08-06 08:02:00,2025-08-06 08:00:00,1910
2025292703,E172,8/6/25 9:37,25-3635,E-172,8/6/25 9:34,9/5/25 9:45,A,2025-08-06 09:37:00,2025-08-06 09:34:00,1911
2025293172,"BAT111, E171, E172, LDR175",8/6/25 14:47,25-3638,L-175,8/6/25 14:43,9/5/25 14:59,A,2025-08-06 14:47:00,2025-08-06 14:43:00,1912
2025293308,E172,8/6/25 16:12,25-3639,E-172,8/6/25 16:07,9/5/25 16:22,A,2025-08-06 16:12:00,2025-08-06 16:07:00,1913
